
DISTANCE,activity_id,HEARTRATE,SPEED,STEPS_PER_MINUTE,LATITUDE,repetitions,temperature,INSTANT_TORQUE_CRANK,timestamp_epoch,ELEVATION,POWER,STRIDES,wheel_torque,CALORIEBURN,LONGITUDE,CADENCE,heading,STEP_RATE
121.11730194091797,4,132,4.634185314178467,0,40.552696228027344,0,0,0,1344638646610,117,0,0,0,4,-74.88460540771484,0,174,0
126.29300689697266,4,132,4.953447341918945,0,40.55264663696289,0,0,0,1344638647591,117,0,0,0,5,-74.88459777832031,0,172,0
131.8625946044922,4,132,5.248608112335205,0,40.55259704589844,0,0,0,1344638648578,117,0,0,0,5,-74.88459014892578,0,170,0
137.82052612304688,4,132,5.590559959411621,0,40.55254364013672,0,0,0,1344638649568,117,0,0,0,5,-74.88457489013672,0,170,0
144.12351989746094,4,132,5.991702556610107,0,40.552490234375,0,0,0,1344638650548,116,0,0,0,5,-74.88455963134766,0,168,0
150.78240966796875,4,131,6.393160343170166,0,40.552433013916016,0,0,0,1344638651532,116,0,0,0,5,-74.8845443725586,0,164,0
157.74607849121094,4,131,6.737700462341309,0,40.552371978759766,0,0,0,1344638652516,116,0,0,0,5,-74.88451385498047,0,160,0
164.8617706298828,4,130,7.011569499969482,0,40.55231475830078,0,0,0,1344638653502,116,0,0,0,6,-74.88447570800781,0,154,0
172.0960235595703,4,130,7.202297210693359,0,40.5522575378418,0,0,0,1344638654486,116,0,0,0,6,-74.88443756103516,0,150,0
179.31414794921875,4,130,7.262528419494629,0,40.55220413208008,0,0,0,1344638655472,116,0,0,0,6,-74.88439178466797,0,148,0
186.71632385253906,4,129,7.247450351715088,0,40.552146911621094,0,0,0,1344638656459,116,0,0,0,6,-74.88434600830078,0,148,0
194.03636169433594,4,129,7.250728607177734,0,40.55208969116211,0,0,0,1344638657442,116,0,0,0,6,-74.8843002319336,0,148,0
201.25733947753906,4,128,7.21771764755249,0,40.552032470703125,0,0,0,1344638658430,115,0,0,0,6,-74.88426208496094,0,148,0
208.30897521972656,4,128,7.101586818695068,0,40.551979064941406,0,0,0,1344638659416,115,0,0,0,6,-74.88421630859375,0,150,0
215.19708251953125,4,127,6.928803443908691,0,40.55192565917969,0,0,0,1344638660401,115,0,0,0,7,-74.8841781616211,0,148,0
221.89279174804688,4,127,6.730700969696045,0,40.55187225341797,0,0,0,1344638661385,115,0,0,0,7,-74.88414001464844,0,148,0
228.30221557617188,4,127,6.515742301940918,0,40.551822662353516,0,0,0,1344638662371,115,0,0,0,7,-74.88409423828125,0,148,0
234.4593963623047,4,126,6.270597457885742,0,40.55177688598633,0,0,0,1344638663355,115,0,0,0,7,-74.88406372070312,0,148,0
240.2774658203125,4,126,6.009331703186035,0,40.55173110961914,0,0,0,1344638664340,115,0,0,0,7,-74.88402557373047,0,148,0
246.01817321777344,4,126,5.80380392074585,0,40.55168533325195,0,0,0,1344638665325,115,0,0,0,7,-74.88398742675781,0,148,0
251.92604064941406,4,125,5.737695693969727,0,40.551639556884766,0,0,0,1344638666312,115,0,0,0,7,-74.88395690917969,0,148,0
